"lipid","logFC","logCPM","LR","PValue","FDR","Length1","Length2","Title_1","Title_2","type","AK0144","AK0147","AK0154","AK0155","AK0166","AK0168","AK0141","AK0145","AK0164","AK0174","AK0175","Blank-1x","mean1","mean2"
"FA(20:0)",9.16630116336284,10.6761297210247,355.489064474939,2.70298846580018e-79,4.04637373330287e-76,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",0,7274276.72376251,3473659.05504608,1860779.52760696,0,0,0,0,0,0,0,7982.38060760498,2101452.55106926,0
"FA(20:1)",7.42077398809975,9.0424348184752,270.390844645031,9.32666956617024e-61,6.98101217027842e-58,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",0,1978381.30955887,1201715.74806976,830543.535850525,0,0,0,0,3059.62016296387,0,0,7982.56058883667,668440.098913193,611.924032592773
"FA(19:0)",-3.94811635568401,10.8963301949269,121.306604419851,3.27411694452692e-28,1.63378435531894e-25,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",0,1048191.82253647,0,13013.4007949829,0,0,1566.25995635986,17089459.2048759,13895907.1536484,7192.30024337769,0,10814.5008926392,176867.537221909,6198824.98374481
"Cer(d20:0/26:0(2OH))",-2.60879485163626,6.53073836518711,58.7648997206102,1.77682905762053e-14,6.64978274814483e-12,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","Cer",11682.6607437134,0,3974.86028671265,21980.9412612915,7081.14064025879,13342.1410598755,16018.7014274597,35226.963054657,24995.8217964172,923078.543670654,178670.096244812,11815.6608047485,9676.9573319753,235598.0252388
"FA(20:3)",2.64721246170118,7.72147067566391,54.9307284258502,1.24853628861545e-13,3.73811764811466e-11,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",0,593656.503032684,432383.649139404,360102.666355133,0,0,0,11239.8808479309,383519.467556,0,0,7980.9806098938,231023.80308787,78951.8696807861
"FA(18:1)",-2.03920570052389,9.21666295107532,37.1633051772951,1.08638959642705e-09,2.7105420430855e-07,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",0,0,0,0,671050.173187256,0,900463.988525391,1313773.66333008,677097.392608643,1388636.39163208,859518.998413086,238230.075622559,111841.695531209,1027898.08690186
"FA(15:1)",1.88996680472626,11.3272320904887,29.9174038870533,4.50847772716632e-08,9.64170165366854e-06,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",1302227.41061401,1000356.88595581,0,199292.211029053,0,0,0,0,0,0,0,1725227.10922241,416979.417933146,0
"FA(18:0)",-1.79560940102347,12.8693665144116,29.1650561159165,6.64672160472138e-08,1.24376778028349e-05,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",0,0,0,0,5354841.38707733,0,4256810.16229248,8960874.9208374,3976539.19927979,8151777.83746338,6961888.04284286,5543847.18389893,892473.564512888,6461578.03254318
"PI(38:7)",1.84366850990454,10.4440829477673,28.5754570009012,9.01172057822952e-08,1.49894952284551e-05,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PI",1332051.34186554,2379949.53897858,1275547.9570694,2548648.00876617,422069.267738342,1660932.18688202,171963.973854065,274977.320350647,416055.686195374,326954.499977112,2312921.52700043,23601.9214706421,1603199.71688334,700574.601475525
"FA(20:4)",1.80255242878317,6.76231515981674,27.4027452199298,1.65196561661543e-07,2.4729925280733e-05,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",0,241897.417121887,159626.911296844,233507.036296844,0,0,0,79810.2262840271,237855.036712646,0,0,7981.20063018799,105838.560785929,63533.0525993347
"PI(14:1)",1.65040666119578,2.83996145287273,23.2207864655196,1.44427765766924e-06,0.000196553059411896,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PI",5297.06026077271,6498.72045898438,6856.78042221069,6103.14044189453,5826.32041931152,2704.94020080566,3308.64030075073,4394.20035171509,3504.62031173706,2477.38019561768,1749.96011352539,1559.74011230469,5547.82703399658,3086.96025466919
"LPI(14:1)",1.55202269615339,2.82244634586746,20.684903231738,5.41411892443308e-06,0.000675411335823027,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PI",3971.62021636963,6681.1404914856,6797.20046234131,5719.84043121338,5643.10036468506,2670.76014709473,3023.9801864624,4391.62028503418,3323.40029525757,3268.72024536133,1929.18018722534,1611.6201133728,5247.27701886495,3187.38023986816
"LPG(18:4)",-1.47948393047414,10.2347561145709,20.0570687500109,7.51651845196363e-06,0.000865556009429966,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PG",0,0,0,0,0,0,0,0,0,0,0,1838982.05484009,0,0
"PG(18:4)",-1.44071740484385,10.2512718000442,19.045630142354,1.27629700695779e-05,0.00136472615672557,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PG",0,0,0,0,0,0,0,0,0,0,0,1866382.38717651,0,0
"[TG(56:8)]_FA18:1",1.40584918712467,10.2345966444777,17.1669343105459,3.42343739473396e-05,0.00341659051994448,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","TAG",2167692.54473877,1043985.57318115,550019.542205811,1132618.21496582,1412674.77346802,1694942.52688599,657457.367401123,310187.922607422,477605.77545166,405611.006164551,2194654.03741455,28634.5021362305,1333655.52924093,809103.221807861
"Cer(d20:0/26:0)",1.3852271801272,6.66181776157852,16.6894542386362,4.40250519431234e-05,0.00411909392242848,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","Cer",177964.029697418,5539.08038330078,295756.848777771,30418.3416938782,18119.9412994385,28203.7018737793,9979.92060470581,8751.64050674438,37503.2825317383,5352.4203414917,241364.854721069,3579.96025466919,92666.990620931,60590.4237411499
"[TG(54:7)]_FA16:0",1.34536316414773,10.2800319180296,15.7866054575788,7.09026928317141e-05,0.006243607715828,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","TAG",2358942.98046875,1063664.85757446,479772.010070801,1136907.81848145,1510357.59912109,1698034.87298584,775732.397644043,352702.243225098,547635.59387207,424459.551483154,2287755.96673584,24154.8618774414,1374613.3564504,877657.150592041
"[TG(56:7)]_FA18:0",1.29967703493194,10.5322643364751,14.7777125943103,0.00012095667017253,0.0100595630693487,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","TAG",2744860.46598816,1285457.14234924,592411.006668091,1322099.82225037,1784013.21574402,2066427.99195862,920093.639022827,472569.730209351,706425.00553894,567107.502548218,2747856.27610779,23058.5615386963,1632544.94082642,1082810.43068542
"O-oleoylcarnitine | Elaidic carnitine",1.211377243846,12.2185475316234,12.9118063555928,0.000326516033708889,0.0257260264453793,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","CAR",3473109.95399094,3639026.01844406,2989775.83485031,4019965.62195969,3424868.7674675,3577145.56727219,2792789.78113937,2187297.40418625,2724320.28528976,2503618.21912766,3438576.9537468,1027604.65343094,3520648.62733078,2729320.52869797
"Linoelaidyl carnitine | O-linoleoylcarnitine | 9,12-Hexadecadienylcarnitine",1.16727301713469,12.4098607520797,12.0220979080889,0.000525734931942371,0.0393512596558865,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","CAR",3713393.60975647,4609771.31776428,3779528.04139709,4331749.04920959,3935238.34608459,4059395.97108459,3389817.01234436,3152490.93641663,3475366.62733459,2786717.19154358,3935004.65345764,1090622.94297791,4071512.72254944,3347879.28421936
"LPS(18:4)",-1.11880843171265,8.51415120656223,11.5923340242939,0.000662242430890828,0.0450625872292532,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PS",152421.172851562,111708.486328125,86790.2474975586,149902.649505615,132820.248596191,173545.812805176,903552.273864746,761948.925476074,1015058.82330322,893998.029663086,195727.194274902,45608.6033935547,134531.436264038,754057.049316406
"LPS(18:4)_2",-1.12158257990999,8.52573370907997,11.6491510079909,0.000642318429325912,0.0450625872292532,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PS",143215.051757812,105369.18737793,88848.4078674316,149922.032897949,137964.929260254,173359.530639648,931093.823913574,766807.754760742,1032403.79473877,875102.211425781,186778.689208984,47694.2435302734,133113.189966838,758437.25480957
"FA(15:0)",1.13779991266902,10.0500709889068,11.4434509769612,0.000717464182527074,0.0466975600540448,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",556431.93359375,677972.524108887,337633.799377441,407693.843505859,220813.158813477,494269.647277832,393761.245544434,355075.899475098,143215.427612305,415707.289245605,405054.866394043,440589.413146973,449135.817779541,342562.945654297
"[TG(60:0)]_FA20:0",-1.09904952507544,12.233465860497,11.1917090092758,0.000821636340334994,0.0512495667283952,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","TAG",1740554.69245911,1448258.55271912,123705.276443481,3731347.03981781,1490100.02157593,1603237.61711121,13998613.9116211,5047164.22161865,16538641.0883636,9185494.09840393,3390917.55102539,722759.352325439,1689533.86668777,9632166.17420654
"FA(17:0)",1.11308070248859,11.1521931345569,10.9682264092262,0.000926874279531566,0.0555012318583501,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","FA",1545524.46020508,1253944.66351318,1089984.23016357,1211380.72729492,1000798.81634521,1519420.42816162,907211.611022949,1357567.55786133,619883.337463379,1314430.53991699,1070234.74658203,741267.452636719,1270175.5542806,1053865.55856934
"Stearidonyl carnitine",1.10290409174312,12.3980423959487,10.7752486255462,0.00102866397580719,0.0592273066070528,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","CAR",3885144.3175354,4121283.20230103,3239968.28921509,4467042.54214478,4036772.75308228,4188192.39956665,3531196.85147095,3209234.54946899,3659437.20864868,2802460.02114868,4011005.76089478,1100202.31723022,3989733.91730754,3442666.87832642
"PG(42:9)",1.09265667036366,8.03821121083017,10.5822128262475,0.00114180907699302,0.0633069699355021,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PG",166930.193237305,157704.193969727,299732.3621521,176129.650390625,282661.944702148,208705.494689941,266205.801025391,144408.031005859,180014.653137207,152565.411621094,242567.675292969,34404.8626098633,215310.639856974,197152.314416504
"Stearoylcarnitine | hexadecanedioic acid mono-L-carnitine ester",1.0862895046385,12.6349929045539,10.4635060309193,0.00121755974353633,0.065095962002639,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","CAR",5070370.1181221,5407317.49654007,4161341.63521194,5316662.78364944,5075989.18013382,5092545.16255569,4883803.62739944,4014575.73140335,4967530.50191116,3559805.64546585,4926959.30342484,1062245.16947556,5020704.39603551,4470534.96192093
"PE(22:2)",-1.02402903439362,9.03844922785068,9.73078939411426,0.00181206646570165,0.0935401206605303,6,5,"Genotype_ WT | time point_ 28d ISCI","Genotype_ WT | time point_ healthy","PE",0,0,0,0,0,0,0,0,0,0,0,696946.324707031,0,0
